Year,Site_Name,Province,Nearest_City,ED_NAME,Municipality,Group_type,Latitude,Longitude,Cleanup_date,Type_of_Cleanup,Adults,Children,Kilograms,Recycling_Bags,Trash_Bags,Kilometers,Items,Cigarettes_Cigarette_Filters,Food_Wrappers_Containers,Takeout_Containers__Plastic_,Takeout_Containers__Foam_,Bottle_Caps__Plastic_,Bottle_Caps__Metal_,Lids__Plastic_,Straws__Stirrers,Forks__Knives__Spoons,Beverage_Bottles__Plastic__2_liters_or_less,Glass_Beverage_Bottles,Beverage_Cans,Bags__Plastic_,Other_plastic_bags,Bags__Paper_,Cups_and_Plates__Paper_,Cups_and_Plates__Plastic_,Cups_and_Plates__Foam_,Buoys_Floats,Fishing_Line,Fishing_Nets,Rope,Fishing_Lures_Light_Sticks,F6_Pack_Holders,Other_Plastic_Foam_Packaging,Other_Plastic_Bottles__oil__bleach_etc_,Strapping_Bands,Tobacco_Packaging_Wrappers,Appliances__refrigerators__washers__etc__,Balloons,Cigar_Tips,Cigarette_Lighters,Building_Materials,Fireworks,Tires,Batteries,Clothing__Shoes,Toys,Condoms,Diapers,Syringes,Tampons_Tampon_Applicators,Foam_Pieces,Glass_Pieces,Plastic_Pieces,F55_Gallon_Drums,Car_Car_Parts,Light_Bulbs,Pallets,Plastic_Sheeting,Crates,Pull_Tabs,Bait_Containers,Crab_Lobster_Fish_Traps,Shotgun_Shells,Item_of_Concern__1,Count_of_Item_1,Item_of_Concern__2,Count_of_Item_2,Item_of_Concern__3,Count_of_Item_3,Animal,Dead_or_Alive,Entangled_,Item_of_Entaglement,Animal1,Dead_or_Alive1,Entangled_1,Item_of_Entaglement1,Animal2,Dead_or_Alive2,Entangled_2,Item_of_Entaglement2,Animal3,Dead_or_Alive3,Entangled_3,Item_of_Entaglement3,Animal4,Dead_or_Alive4,Entangled_4,Item_of_Entaglement4,F97,F100
2009,Merritt Island,Ontario,Welland,,City of Welland,,42.99488595,-79.24713135,,,,,43,,11,,"Roof Shingles, soccer ball, 2 sweatshirts",270,,,,,,,20,,56,36,27,185,,42,,,,,,,4,,1,,,,16,,13,9,9,10,,1,,10,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Polson Street Park,Ontario,Toronto,,City of Toronto,,43.64154137,-79.35493469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Rideau River Park,Ontario,Ottawa,,City of Ottawa,,45.38494835,-75.67554474,,,,,25,1,6,,a rusty hacksaw,81,,,,,,,24,,80,37,34,79,,35,,,,2,5,1,6,,1,,,1,,,3,,,7,,2,5,18,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Turkey Point Beach,Ontario,Turkey Point,,Norfolk County,,42.68836615,-80.32876968,,,,,11,2,4,,pillow case old fuse,500,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,5,2,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Shoreline of Lakefield College School,Ontario,Lakefield,,Douro-Dummer,,44.43941809,-78.26848984,,,,,25,2,5,,,5,,,,,,,,,15,2,8,11,,1,,,,,2,,1,,,,,,2,,,,,,,,,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Gainsborough Ravine South,Ontario,Toronto,,City of Toronto,,43.67445043,-79.3183279,,,,,63,2,7,,,20,,,,,,,,,18,8,40,46,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,High Park South East Watershed,Ontario,Toronto,,City of Toronto,,43.64172771,-79.45685863,,,,,200,5,8,,Six tinfoil-wrapped bricks (presumably used as a means of barbequing or for containing a 'campfire').,41,,,,,,,39,,38,14,23,34,,9,,,,,2,,1,,,,,,7,1,6,,2,6,,,,4,10,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Burley Park, First Lake",Ontario,Elliot Lake,,City of Elliot Lake,,46.37004428,-82.64905214,,,,,150,1,6,,Firecrackers6,16,,,,,,,15,,11,101,32,12,,6,,,,,,,,,13,,,,3,,2,3,1,18,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Wilkes Dam along the Grand River,Ontario,Brantford,,City of Brantford,,43.14986892,-80.29436231,,,,,5,1,1,,peice of ceramic tile,4,,,,,,,2,,12,21,7,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Feeder Canal,Ontario,Dunnville,,Haldimand County,,42.89795916,-79.60152626,,,,,7,,3,,Johnny Cash Mini Guitar Box,26,,,,,,,,,50,1,23,41,,54,,,,,,,,,,,,,26,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Crescent Park Bay,Ontario,Fort Erie,,Town of Fort Erie,,42.88439202,-78.96474838,,,,,23,4,4,,math homework,82,,,,,,,47,,30,9,33,35,,,,,,,,,1,3,,,,,,,3,15,5,3,,,,3,18,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,MacGregor Point,Ontario,Port Elgin,,Town of Saugeen Shores,,44.42446329,-81.49108887,,,,,1,1,1,,Shot gun shells,7,,,,,,,2,,,1,,6,,,,,,,,,1,,,,,,,,9,,1,,,,,5,1,1,,,1,,,,,,,,,,,,,,Fishing sponges,7,Fireworks casings,3,,,Seagull,dead,,none,,,,,,,,,,,,,,,,,,
2009,Olive St creek,Ontario,Holland Landing,,Town of East Gwillimbury,,44.10496783,-79.49380875,,,,,50,3,6,,ironing board and old political sign from 1990s The building materials were 80 bricks and 20 pieces of wood,,,,,,,,10,,93,28,49,84,,,,,,,,,3,,,,,,,2,,,,102,,1,,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Oxley Beach on Lake Erie,Ontario,Harrow,,County of Essex,,41.98893863,-82.8865242,,,,,5,1,1,,broken glass,,,,,,,,,,3,1,3,,,,,,,1,,,,,,,,,,,1,,1,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Riverside Park,Ontario,Carleton Place,,Corporation of the Town of Carleton Place,,45.13455611,-76.14958763,,,,,100,3,8,,"cigarette butts, styrofoam",348,,,,,,,20,,34,4,40,33,,,,,,,,,,,5,,,,32,,6,17,,,,,1,5,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Red Rock, Lake Shore Drive",Ontario,Sault Ste. Marie,,City of Sault Ste. Marie,,46.62503805,-84.52846527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Mississauga Valley Park near Mississauga Valley Community Centre,Ontario,Mississauga,,City of Mississauga,,43.59531135,-79.62549448,,,,,6,4,4,,,137,,,,,,,36,,131,36,75,166,,,,,,,,1,,,3,,,,7,1,41,,2,2,,,3,10,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Mill Creek, Soper Park",Ontario,Cambridge,,City of Cambridge,,43.36615529,-80.30250549,,,,,30,,5,,n/a,,,,,,,,2,,20,2,5,15,,,,,,,,,,,4,,,,10,,,,,,,,,20,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Rotary Park,Ontario,Kingston,,City of Kingston,,44.2322856,-76.61307335,,,,,40,1,3,,the grate from inside a fridgerator,43,,,,,,,25,,2,2,3,6,,6,,,,,,,1,,,,,,2,1,2,,,,,,,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Manitou Beach (Western portion),Ontario,Toronto,,City of Toronto,,43.61341302,-79.38051224,,,,,70,2,4,,"Underwear, hockey stick",200,,,,,,,36,,5,2,19,29,,10,,,,,,,9,,,,,2,5,,2,30,1,,,,,4,13,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Southshore west of boardwalk,Ontario,Toronto,,City of Toronto,,43.6197046,-79.36600685,,,,,40,3,5,,,312,,,,,,,121,,7,10,4,3,,,,,,,,,4,,,,,,3,,,1,1,,,,1,7,1,3,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Lynde Shores Conservation Area,Ontario,Whitby,,Town of Whitby,,43.84913655,-78.96286011,,,,,20,1,3,,sparklers & material large garbage bag of household goods,37,,,,,,,2,,10,4,13,22,,2,,,,,,,,,,,,,,,2,5,,,,,,1,3,,,,1,,,,,,,,,,,,,,pressure treated wood,5,styrofoam,7,dog waste,4,bird,dead,,,fish,dead,,,,,,,,,,,,,,,,
2009,Snake Island and Lagoon,Ontario,Toronto,,City of Toronto,,43.62284238,-79.36360359,,,,,12,1,4,,,8,,,,,,,1,,17,8,19,13,,,,,,1,1,,1,,2,,,,,,1,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Shoreline from camper's beach to boat ramp, Voyageur Provincial Park",Ontario,Hawkesbury,,Voyageur Provincial Park,,45.56250153,-74.38611031,,,,,35,1,3,,"A 2"" diameter ball of wax made from leftover candle wax.",92,,,,,,,79,,33,11,26,,,37,,,,12,2,1,5,3,,,,3,1,,,39,11,27,,1,,9,20,1,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Lake Manitouwabing,Ontario,McKellar,,Town of Parry Sound,,45.50815145,-79.92184639,,,,,30,1,1,,cigarette butts - gross!,189,,,,,,,,,17,13,15,20,,,,,,,,,7,3,,,,,19,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Grimsby Centenial Park,Ontario,Grimsby,,Town of Grimsby,,43.18796868,-79.55200195,,,,,100,15,8,,garden ornaments,338,,,,,,,27,,49,34,74,95,,57,,,,,,,6,,2,,,1,16,,8,4,8,4,,,,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Thames River,Ontario,Chatham,,Chatham Kent,,42.40582456,-82.18771219,,,,,70,4,10,,police evidence bag,200,,,,,,,50,,100,25,80,,,40,,,,,,,,,4,,,,40,,,,5,,,,2,2,,2,,,,,,,,,,,,,,,,,tennis ball,1,police evidence bag,1,,,fish,dead,,,,,,,,,,,,,,,,,,,,
2009,Eastern creek area in G. Ross Lord Park,Ontario,Toronto,,City of Toronto,,43.77737856,-79.4654873,,,,,160,3,5,,A set of false teeth...seriously...,8,,,,,,,12,,135,115,85,115,,8,,,,,,,,,,,,,11,,4,,6,15,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Grand River,Ontario,Cayuga,,Haldimand County,,42.94787879,-79.86030579,,,,,20,1,3,,Wire stand,147,,,,,,,23,,3,1,15,11,,8,,,,,4,,1,,1,,,1,13,,4,8,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Payne River by North Stormont Public School,Ontario,Berwick,,Township of North Stormont,,45.1770082,-75.10629684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Ryerson Park Beach, One Mile Creek Outlet",Ontario,Niagara-ON-the-Lake,,Town of Niagara-on-the-Lake,,43.2606592,-79.09392357,,,,,60,,12,,Cooler,59,,,,,,,1,,37,77,23,82,,2,,,,,,,,,,,,1,,,1,,2,7,,,,5,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,HMCS CATARAQUI NAVAL RESERVE DIVISION,Ontario,Kingston,,City of Kingston,,44.23727067,-76.47065878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Parliament Hill Shoreline, Ottawa River",Ontario,Ottawa,,City of Ottawa,,45.42642244,-75.69904089,,,,,63,5,18,,a pair of men's underwear,141,,,,,,,21,,43,35,52,44,,10,,,,6,,,4,,,,,1,9,,4,4,7,4,,,,9,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Olympic Island Northeast Shore,Ontario,Toronto,,City of Toronto,,43.62349476,-79.37416077,,,,,22,2,7,,four 5 metre metal bars,87,,,,,,,99,,46,2,3,43,,13,,,,1,2,,16,2,1,,,2,2,,9,13,6,9,,,,5,5,7,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Mountjoy Pond. 16th Avenue and Hwy 48,Ontario,Markham,,Town of Markham,,43.89289799,-79.26158309,,,,,30,3,4,,,33,,,,,,,16,,38,7,24,32,,1,,,,2,2,,2,1,,,,,,,1,1,1,2,,,,2,19,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Wilmot Creek,Ontario,Newcastle,,Municipality of Clarington,,43.90673594,-78.58653545,,,,,125,5,7,,1) pillow; 2) fish scent vial; 3) fishing light sticks; 4) unopened can vegetables; 5) construction cone marker,85,,,,,,,9,,277,34,70,30,,11,,,,,100,,,2,2,,,,14,,22,1,7,4,,1,3,11,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,McCraney Creek Trail,Ontario,Oakville,,Town of Oakville,,43.43537667,-79.72887754,,,,,77,20,13,,four steel bar about 2 meters long,39,,,,,,,29,,146,84,92,371,,44,,,,,,,9,,,,,,18,1,18,,12,7,,,5,4,15,8,1,,1,,,,,,,,,,,,,,styrofoam,40,cell phone part,1,skateboard metal ball,1,2 snakes,alive,,sleeping in garbage,,,,,,,,,,,,,,,,,,
2009,South Shore Ottawa River by Upper Duck Island,Ontario,Ottawa,,City of Ottawa,,45.46264402,-75.62297344,,,,,95,5,10,,Rusted frame of a couch,178,,,,,,,89,,54,12,27,92,,17,,,,4,6,1,7,3,3,,,17,16,,13,59,5,1009,,2,,4,2,4,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Wingham community trail walking trail in town,Ontario,Wingham,,The Township of North Huron,,43.8922176,-81.30779743,,,,,18,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kelso Beach,Ontario,Owen Sound,,City of Owen Sound,,44.5816647,-80.94623566,,,,,1000,3,5,,"Articles of clothing, from hats, to glasses (reading) right down to boxers and socks.",300,,,,,,,89,,146,41,197,71,,11,,,,,16,,5,4,7,,,1,74,1,,78,29,7,,8,,36,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Christie Conservation Area,Ontario,Hamilton,,City of Hamilton,,43.2789706,-80.02527237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Greenway Park,Ontario,Richmond Hill,,Town of Richmond Hill,,43.86584672,-79.45016384,,,,,25,2,4,,a plastic box that looked like a car battery but ended up being some sort of tool box with metal components (sprockets?) inside,41,,,,,,,13,,16,5,43,47,,8,,,,,,,,,,,,,5,,,,8,,,,,1,7,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Centennial Park,Ontario,Thunder Bay,,City of Thunder Bay,,48.47018983,-89.19868469,,,,,16,1,7,,"8' length of rusted steel pipe about 4"" diameter - might be an old rock bolt",41,,,,,,,12,,25,13,13,12,,11,,,,,,,,,2,,,,18,,,1,,2,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Fountain at the Forks,Ontario,London,,City of London,,42.98192882,-81.25799417,,,,,600,,16,,Couch,29,,,,,,,7,,45,53,29,116,,6,,,,,1,,1,2,3,,,1,24,2,,,,54,,5,,11,1,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Windsor Park,Ontario,Ottawa,,City of Ottawa,,45.39307081,-75.67674637,,,,,73,3,4,,one ski,7,,,,,,,6,,17,18,34,19,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Lakeside Park, Navy Street, Oakville on Lake Ontario",Ontario,Oakville,,Town of Oakville,,43.44173359,-79.66607094,,,,,9,1,3,,Articles of Clothing,421,,,,,,,32,,29,4,26,9,,17,,,,,,,,,,,,,11,,2,9,8,,,,,4,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Middle Stoney Creek,Ontario,London,,City of London,,43.02467465,-81.25808001,,,,,60,5,7,,door,121,,,,,,,6,,54,15,29,79,,27,,,,,,,1,,,,,5,,,1,2,,10,,,2,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Highway 7A Causeway at Lake Scugog,Ontario,Port Perry,,City of Kawartha Lakes,,44.10251791,-78.93383861,,,,,192,10,14,,"A case of salad dressing, empty aquarium, old futon",122,,,,,,,25,,220,95,99,124,,180,,,,7,26,,7,6,3,,,1,34,,4,1,6,3,,1,,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,McVicar Creek South between Cumberland and River street,Ontario,Thunder Bay,,City of Thunder Bay,,48.44030508,-89.21559334,,,,,96,3,14,,,189,,,,,,,,,128,52,49,119,,75,,,,,,,,,,,,,94,,,3,13,,,,,75,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Grand river water street behind gci,Ontario,Cambridge,,City of Cambridge,,43.34986743,-80.31392097,,,,,90,2,4,,"we mainly found garbage but we did find a cardboard box that looked like they were using it as an ash pit.It was filled with ashes,sticks and rocks.ALso we found tons of broken white glass.",71,,,,,,,12,,18,16,62,22,,29,,,,,12,,7,,28,,,3,46,,5,,5,12,,4,4,6,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Stillwater Creek,Ontario,Ottawa,,City of Ottawa,,45.34873722,-75.82441807,,,,,550,,20,,Blow-up doll,7,,,,,,,,,18,10,14,31,,2,,,,,,1,1,,,,,,5,,2,,,16,,2,1,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Gibbons Park West,Ontario,London,,City of London,,42.99840141,-81.26445293,,,,,9,1,2,,Children's toys,50,,,,,,,20,,30,20,10,10,,5,,,,,,,10,,2,,,,20,,2,,5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Minto Morgans Grant Halton Terrace,Ontario,Ottawa,,City of Ottawa,,45.34831497,-75.93212485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Minto Avalon Community Aquaview Drive,Ontario,Ottawa,,City of Ottawa,,45.45380906,-75.48088074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Minto Morgans Grant Statewood Drive,Ontario,Ottawa,,City of Ottawa,,45.34222218,-75.93728542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Minto Avalon Community Fairlakes Way,Ontario,Ottawa,,City of Ottawa,,45.480354,-75.48401355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Telephone Road Gully,Ontario,Bayfield,,Municipality of Bluewater,,43.60553597,-81.70888424,,,,,145,,16,,Push mower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Harbourfront at Queen's Quay and Yonge,Ontario,Toronto,,City of Toronto,,43.64177429,-79.37458992,,,,,20,2,2,,"Blanket, jacket and sunglasses",300,,,,,,,78,,4,7,8,3,,6,,,,,,,,,,,,,38,,3,1,5,4,,,,2,,3,,,,,,,,,,,,,,,,,bandaids,6,teabags,20,elastic bands,10,bird,dead,,not detectable likely ingested foreign substance from pollution that killed it.,,,,,,,,,,,,,,,,,,
2009,Ruscom Shores Conservation Area,Ontario,Deerbrook,,Essex Region Conservation Authority,,42.30321386,-82.60937691,,,,,907,5,20,,"kids swimming pool, wind sheild from a ski-doo,hockey net",,,,,,,,5,,150,40,30,100,,2,,,,5,1,2,10,3,,,,3,,,24,,32,,,14,,10,25,,1,,1,,,,,,,,,,,,,,"styrofoam,",0,bubble wrap,0,,,canadian geese,dead,,,fish (muskie)one,dead,,,,,,,,,,,,,,,,
2009,Wilson Falls,Ontario,Bracebridge,,Town of Bracebridge,,45.06309413,-79.30995941,,,,,10,1,2,,lounging chair,45,,,,,,,1,,4,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Thames River at UWO,Ontario,London,,City of London,,43.0080365,-81.26852989,,,,,100,20,50,,BBQ components,20,,,,,,,,,20,10,15,10,,,,,,,,,2,,,,,,,2,,,,10,,,1,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Red Hill Creek,Ontario,Hamilton,,City of Hamilton,,43.22982049,-79.78563309,,,,,32,4,8,,bicycle parts shopping carts,8,,,,,,,,,37,6,19,18,,,,,,,,,,,,,,,3,,,,,1,,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Duffins Creek near Beverly Morgan City Park,Ontario,Pickering,,City of Pickering,,43.85269559,-79.09279704,,,,,5,1,2,,broken plastic chair - back,1,,,,,,,,,30,10,22,48,,20,,,,,,,,,10,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Bissell Park,Ontario,Elora,,Township of Centre Wellington,,43.68053582,-80.4313159,,,,,55,2,8,,a plastic scale,29,,,,,,,7,,140,86,57,58,,6,,,,,5,,4,,4,,,,13,1,,2,4,2,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Aquitaine Lake site 2,Ontario,Mississauga,,City of Mississauga,,43.58828674,-79.75301743,,,,,100,2,8,,#NAME?,113,,,,,,,32,,61,25,61,211,,45,,,,,6,,,8,,,,1,21,,1,49,2,2,,,,3,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Musselman\'s Lake,Ontario,Stouffville,,Town of Whitchurch-Stouffville,,44.03238235,-79.27931786,,,,,50,6,15,,rubber dingy,200,,,,,,,,,150,50,100,100,,,,,,5,1,,,5,,,,,75,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Moffat Creek,Ontario,Cambridge,,City of Cambridge,,43.34278303,-80.30473709,,,,,195,,23,,"Bowling ball, golf club, ping poing ball, blinds, cement lawn roller, new division sign, vacuum cleaner",63,,,,,,,43,,145,17,202,179,,70,,,,,,,,,,,,,17,2,31,1,14,4,,1,,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Bellevue Park,Ontario,Sault Ste. Marie,,City of Sault Ste. Marie,,46.5023,-84.29599,,,,,54,,6,,"A heavy piece of metal that was unidentifiable so dubbed as a \""dinosaur spine\"" by the student volunteers",466,,,,,,,36,,58,35,45,94,,8,,,,,3,1,9,3,,,,5,8,1,6,24,6,7,,,,7,14,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Windfields Park,Ontario,Toronto,,City of Toronto,,43.74756811,-79.38282967,,,,,40,1,1,,Boot,,,,,,,,1,,8,7,13,10,,1,,,,,,,,,,,,20,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Thames River at Thames Grove Park,Ontario,Chatham,,Chatham Kent,,42.41464908,-82.17447281,,,,,25,4,3,,,10,,,,,,,4,,38,43,40,32,,8,,,,2,2,,1,1,,,,,5,,2,1,,,,,,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Norris Park,Ontario,Toronto,,City of Toronto,,43.61081852,-79.48707104,,,,,20,3,20,,dead dog (not collected) dead cat (not collected) submerged grocery store shopping cart (not collected),106,,,,,,,46,,27,3,20,58,,20,,,,1,4,2,6,1,3,,,11,11,1,8,28,6,28,,1,6,9,7,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Woodbine Beach Event 2,Ontario,Toronto,,City of Toronto,,43.66178687,-79.31107521,,,,,18,3,1,,,559,,,,,,,62,,19,10,9,56,,29,,,,,,1,5,,1,,,14,8,,15,3,,,,,,4,3,2,,,1,,,,,,,,,,,,,,broken glass,17,shoe,1,"Tire (wedged into the rocks, not able to extract)",1,Fish,dead,,none,butterfly,dead,,,,,,,,,,,,,,,,
2010,Ottawa River at Champlain Bridge Lookout,Ontario,Ottawa,,City of Ottawa,Non-governmental organization,45.404544,-75.753543,2010-09-18 17:00,,,,185,11,45,3,"Giant boat chain, buzz saw blade, bike (in almost usable condition), coconut shell, safe full of documents",619,,,,,,,85,,68,198,60,148,,32,,,,0,3,0,1,0,5,,,4,31,0,12,107,7,11,,0,2,10,10,26,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Scugog River at Rivera Park,Ontario,Lindsay,,City of Kawartha Lakes,Non-governmental organization,44.365772,-78.736997,2010-09-25 17:00,,,,9,2,3,0.5,Scrap Metal Bars,475,,,,,,,11,,11,6,12,26,,7,,,,0,3,0,0,0,0,,,0,14,0,7,5,0,0,,0,0,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Ward's Island Beach,Ontario,Toronto,,City of Toronto,Other Group,43.630034,-79.352274,2010-09-25 17:00,,,,35,4,3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
